orbital_period,transit_duration,planet_radius,star_temp,star_radius,label
25.8474958,5.985,2.4,6297.0,1.031,0
40.715561,6.894,2.7,6297.0,1.031,0
20.42720701,3.447,4.42,6014.0,0.958,-1
6.198273591,7.53837,19.81,6038.0,0.898,-1
1.023471798,2.3499,3.78,5741.0,0.893,-1
0.51872711,1.252,19.07,5572.0,0.762,-1
17.31711739,3.1518,2.04,4719.0,0.502,1
9.42889884,4.4481,4.39,5897.0,1.86,1
1.096583368,2.1188,1.35,5222.0,0.763,-1
9.95639775,5.615,28.15,6161.0,1.053,-1
6.50327035,2.591,1.67,4999.0,0.843,0
4.09667624,2.19,1.42,4999.0,0.843,0
1.196548464,1.2592,1.25,4999.0,0.843,1
11.47609015,5.046,2.07,6071.0,1.41,1
25.2630467,6.22,1.71,6071.0,1.41,1
0.677374687,1.8361,0.9,5718.0,1.037,1
10.43547031,3.4167,1.22,5528.0,0.853,1
7.41084314,3.245,0.94,5528.0,0.853,1
28.59914031,3.6567,1.83,3755.0,0.461,1
24.58716355,3.984,2.37,5474.0,0.749,1
34.193600311,5.41382,21.95,6129.0,1.786,0
12.53248222,4.0168,3.24,5997.0,0.904,1
31.201692472,2.15663,8.31,3748.0,0.449,0
13.19720694,3.4872,4.18,4954.0,0.885,1
14.85890852,3.5252,5.94,5356.0,1.055,1
4.08897299,3.585,2.36,5897.0,1.86,1
2.866680334,1.1264,2.93,5238.0,0.764,-1
17.44486016,4.445,3.24,5568.0,0.966,1
8.30697421,2.76,37.99,5300.0,2.124,-1
7.33685101,3.548,1.52,5795.0,0.848,1
22.65117451,3.6895,7.62,6968.0,1.333,0
1.204274435,1.3362,1.19,5668.0,0.849,-1
7.71790675,1.84,0.9,3975.0,0.509,0
27.6652847,6.633,2.21,6036.0,1.017,1
0.948950734,4.0245,36.87,6307.0,1.133,-1
14.55730897,7.7643,4.32,5774.0,1.412,1
4.722254104,3.451,14.45,3801.0,0.488,-1
0.635069939,2.07171,57.77,6340.0,1.058,-1
6.810823723,7.98574,26.06,7226.0,2.079,0
0.933746515,6.6522,25.54,5252.0,0.716,-1
1.872421727,1.5261,5.65,5337.0,0.825,-1
33.6528474,3.9616,3.05,4954.0,0.885,1
5.90127815,2.1979,1.94,3731.0,0.498,1
8.75209691,2.3742,1.83,3731.0,0.498,1
22.78078241,3.3002,2.17,3731.0,0.498,1
2.896005211,1.6776,1.23,3731.0,0.498,1
0.742957911,0.6688,1.47,3731.0,0.498,1
54.35635067,6.4345,38.81,6161.0,1.255,-1
0.54624855,2.0543,18.93,5414.0,0.714,-1
18.82744023,4.664,2.7,5687.0,0.86,1
8.4120069,3.923,1.71,4502.0,0.621,-1
5.747711909,1.8923,1.86,4252.0,0.632,1
3.504691252,1.9811,2.03,5356.0,1.055,1
86.67856052,10.1289,9.83,5822.0,1.081,1
12.21828097,2.6969,5.1,5822.0,1.081,0
8.387210055,1.6477,72.52,6089.0,1.795,-1
15.2384539,19.292,9.84,6384.0,1.086,-1
0.413334492,2.3808,31.52,5973.0,1.016,-1
0.93374614,6.551,149.71,5438.0,4.319,-1
6.47179275,6.788,2.08,6341.0,1.033,-1
64.617518,5.796,5.4,5043.0,0.881,0
13.21409607,3.5641,2.77,5333.0,0.728,1
6.05729966,3.7419,1.94,5334.0,1.004,1
3.584101048,2.7316,4.66,5739.0,0.922,1
1.763587535,3.16877,21.42,9107.0,3.031,1
5.014234733,4.589,10.63,6490.0,1.307,1
8.11528727,3.211,3.1,5926.0,0.887,1
36.9250409,4.9381,3.01,5926.0,0.887,1
37.4783492,5.317,10.05,3687.0,0.44,-1
8.09695764,3.319,34.0,5949.0,1.707,-1
32.3122867,6.569,4.84,5821.0,1.494,0
9.22961384,2.235,2.79,6320.0,1.252,0
14.5598556,5.624,1.64,5959.0,0.966,1
4.176254191,3.6716,3.07,4957.0,0.776,1
0.528755447,5.714,47.75,6151.0,1.954,-1
6.10027621,4.7476,2.59,5957.0,0.937,1
51.59809554,2.0153,6.57,5681.0,0.859,0
1500.0,7.109,9.8,5606.0,0.76,0
10.9110487,7.033,2.36,5903.0,0.864,-1
8.408878137,3.4967,2.28,5551.0,0.812,1
10.93725572,3.0822,2.41,5334.0,1.004,1
2.97136658,2.716,1.52,5334.0,1.004,1
158.6850022,11.5372,3.08,5751.0,1.034,1
2.936527336,1.771,1.92,5359.0,1.002,1
7.03902016,3.8633,2.45,6321.0,1.058,1
8.360870704,2.7144,3.67,4743.0,0.81,1
3.14051153,8.2806,31.01,6108.0,0.974,-1
21.76129812,1.243,2.53,4859.0,0.72,0
12.713794177,2.44093,2.31,2661.0,0.116,0
15.801100028,6.37505,15.61,5383.0,0.789,-1
1500.1406772,25.727,18.35,5009.0,2.283,0
1.739428983,2.4894,268.65,5415.0,0.742,-1
1.217266418,3.3208,14.49,6631.0,1.638,-1
19.563092517,6.9547,23.76,6208.0,1.831,-1
3.7228551,12.8164,5.67,5873.0,0.863,-1
48.93786896,6.5868,24.19,7066.0,1.761,-1
5.48990788,4.02,23.6,5982.0,0.96,-1
161.5278347,3.6734,8.19,5778.0,1.213,1
0.73093905,2.8437,1.45,4768.0,0.711,-1
11.39102358,2.303,1.67,4983.0,0.728,1
12.33343853,6.221,4.12,5896.0,1.24,1
8.01500821,3.0137,2.0,5359.0,1.002,1
0.933749941,6.606,12.93,3682.0,0.48,-1
7.053934488,1.7244,2.36,5357.0,0.863,0
4.29263699,2.7,0.68,5357.0,0.863,1
7.6746614,1.9374,2.8,6063.0,1.001,0
0.445275074,2.276,1.21,5346.0,0.725,-1
1.213770423,0.5532,0.78,3292.0,0.148,1
0.453287416,0.4445,0.76,3292.0,0.148,1
10.810132734,4.4618,13.95,6211.0,1.284,-1
3.273699006,3.07626,22.36,10816.0,2.493,-1
7.047103499,3.3208,51.86,5730.0,1.035,-1
1.073917869,2.4305,33.01,5962.0,0.959,-1
4.206096814,10.7381,32.66,6306.0,1.076,-1
19.56313723,6.8575,9.73,5766.0,1.077,-1
2.227718792,4.9699,8.88,6038.0,0.922,-1
0.591914504,1.0225,27.21,5122.0,0.655,-1
36.7704935,4.42,2.83,5142.0,0.755,1
14.58932429,2.4184,2.32,5142.0,0.755,1
0.764017553,1.103,0.86,5142.0,0.755,0
59.8780258,4.8027,2.19,4016.0,0.599,1
20.51360192,3.4769,2.58,5310.0,0.704,0
74.92768653,4.74,6.39,5618.0,0.897,1
150.0189511,4.3823,32.6,5618.0,0.897,0
2.613020421,1.9588,1.5,3883.0,0.517,1
0.927859786,1.4279,1.79,4815.0,0.699,1
205.912735,9.992,4.68,5644.0,0.969,0
7.10695741,5.1462,1.72,5761.0,1.518,1
0.783276173,1.6735,1.98,5640.0,1.233,0
3.17405898,2.3156,2.09,5640.0,1.233,0
2.1395563,2.0678,1.76,5534.0,1.08,1
4.807103254,0.9393,2.96,5534.0,1.08,1
21.4054422,11.721,11.64,4838.0,4.361,1
10.5007712,14.522,5.68,4838.0,4.361,1
2.633852528,2.0206,1.38,5114.0,0.878,1
6.18670882,2.909,1.21,5114.0,0.878,1
1.796320953,1.9139,1.2,5576.0,0.829,1
3.468073,2.361,1.29,5576.0,0.829,1
5.9142668,2.661,1.31,5576.0,0.829,1
14.00640392,4.6919,3.11,5788.0,1.124,1
3.546531809,2.2746,2.18,5993.0,0.986,1
5.70070626,1.6408,2.03,5993.0,0.986,1
20.8341497,4.522,2.26,5296.0,0.808,1
7.0556584,3.0479,2.13,5296.0,0.808,1
10.47548084,2.3024,2.11,4463.0,0.611,1
22.92886314,2.0831,2.08,4463.0,0.611,1
77.4740991,4.168,2.63,4463.0,0.611,1
345.1589354,7.5646,7.79,5597.0,0.931,0
6.88595222,4.148,2.68,5616.0,0.999,1
99.6442783,5.1772,8.48,6102.0,1.016,0
3.125814002,1.7895,1.88,6358.0,1.181,-1
5.660669429,4.6483,3.24,5746.0,1.173,1
10.80487163,2.7215,1.71,6092.0,0.998,-1
13.71938426,5.5677,1.98,6387.0,1.105,1
29.2214959,4.014,1.81,5576.0,0.829,1
44.8520997,3.5729,3.35,5514.0,1.071,1
20.34237838,2.3351,2.88,5514.0,1.071,1
118.3786735,9.5574,3.4,5657.0,1.046,1
23.58444746,5.5545,3.0,5655.0,1.354,1
11.97884409,3.751,2.11,5296.0,0.808,1
3.71545593,2.558,1.46,5296.0,0.808,1
2.58083264,2.1729,1.31,5296.0,0.808,1
1.487084251,1.3233,1.6,5650.0,0.876,-1
19.25404023,4.6509,3.04,5798.0,0.941,1
15.0549356,4.801,1.6,5616.0,0.999,1
2.92721119,2.545,1.29,5616.0,0.999,1
38.2856338,6.512,1.77,5616.0,0.999,1
19.80787763,3.453,2.08,5775.0,0.84,1
2.343230566,2.0424,1.18,4798.0,0.782,1
19.03723442,3.3882,5.74,5248.0,2.892,0
2.73987398,4.15886,34.83,6520.0,2.26,-1
5.801880653,4.2608,19.91,5845.0,0.874,-1
85.34092607,10.6141,1177.65,6004.0,0.898,-1
0.782045734,1.7945,45.05,6113.0,0.995,-1
0.576078683,1.63253,23.23,5693.0,0.816,-1
10.1171684,4.6677,3.07,6306.0,1.792,1
19.12947603,3.9622,4.23,5372.0,1.71,1
83.5781976,7.2487,6.63,6056.0,2.562,0
6.1469956,3.3153,2.04,6110.0,1.296,1
0.522457732,0.8907,1.52,5991.0,0.954,-1
54.1558384,4.432,3.88,5798.0,0.941,1
3.548465446,4.56904,14.92,6290.0,1.746,1
11.1199028,3.3759,2.08,5078.0,0.766,1
0.567856484,1.0258,1.55,5073.0,0.853,1
251.0597249,5.1095,44.2,5714.0,1.086,-1
11.70219638,2.6658,16.15,5758.0,0.762,-1
40.7150498,8.587,2.2,5968.0,0.881,1
10.44635944,2.749,2.18,5968.0,0.881,1
2.508553286,2.2664,1.28,5814.0,0.881,1
13.75129636,3.853,1.66,5814.0,0.881,1
0.885747456,4.4788,269.98,5487.0,10.396,-1
3.611541977,8.6068,28.07,5203.0,0.802,-1
8.041347775,2.6332,1.29,3980.0,0.54,1
5.082722475,5.9139,4.4,5780.0,1.0,0
78.9257421,7.5193,11.9,5750.0,0.882,-1
9.991625291,3.8552,38.93,5874.0,1.096,-1
8.57504983,8.653,4.26,4986.0,3.464,1
6.84639884,3.4919,1.9,6065.0,1.31,0
7.64970832,6.625,1.43,5855.0,1.613,0
10.30401132,4.2246,1.84,5657.0,1.046,1
2.171827838,3.2205,58.56,5650.0,0.891,-1
3.016182013,2.8349,2.25,5611.0,1.4,0
6.8833761,2.2702,1.69,5679.0,0.794,1
0.833980196,1.756,1.45,5747.0,0.871,-1
1.926353494,2.5305,1.33,6063.0,0.899,-1
0.890737359,1.9257,20.57,5687.0,1.169,-1
5.41908491,2.3379,1.38,5814.0,0.881,1
7.01733571,3.567,1.61,6052.0,0.967,0
6.91134223,5.6743,1.9,5685.0,1.35,1
394.6249514,24.108,7.79,5910.0,1.727,1
7.19304935,3.407,1.59,6185.0,0.991,1
86.64764448,4.2326,9.4,5522.0,1.12,1
36.33750453,7.06,5.3,5717.0,0.884,1
14.64613058,5.688,2.22,5717.0,0.884,1
148.272013,4.192,4.3,5717.0,0.884,0
1.506507172,4.5346,13.4,3755.0,0.473,-1
1.634614356,3.4422,44.22,6121.0,0.97,-1
16.025018977,3.8828,1069.01,5776.0,0.789,-1
10.50682978,3.7769,9.01,5127.0,0.782,1
0.711966971,2.0221,33.34,5486.0,0.83,-1
17.72724392,4.1073,14.77,6181.0,1.006,-1
321.2124365,4.012,7.25,6018.0,1.286,0
7.13895376,4.568,49.96,7131.0,2.145,-1
4.4645454,2.8823,3.07,6093.0,1.985,-1
11.29689442,4.623,1.74,6096.0,1.176,1
19.30112039,6.0752,1.66,5687.0,0.943,-1
1.20320092,1.9197,49.25,6218.0,1.349,-1
5.968724048,3.651,3.26,6122.0,1.439,1
10.980246199,3.74464,21.94,5952.0,0.897,-1
2.144632238,6.2701,59.19,6296.0,1.305,1
27.32204488,5.6716,21.58,5620.0,0.772,-1
1.152216965,2.2245,187.73,5560.0,15.113,-1
5.2972293,3.799,47.7,4631.0,14.296,-1
133.460999,11.4997,11.21,5588.0,1.593,1
5.188563677,2.3683,1.0,3980.0,0.54,1
15.19423359,3.106,3.69,5588.0,1.593,0
14.17098745,3.4804,4.19,5107.0,0.777,-1
31.9734169,13.262,24.1,4931.0,0.774,-1
3.990105908,2.4108,7.45,5926.0,0.913,1
0.52205862,2.0847,27.16,5359.0,0.878,-1
10.035381809,3.4062,4.42,5813.0,0.833,1
53.100942624,2.2868,24.02,5465.0,0.973,-1
5.80181368,4.119,4.52,6020.0,2.097,-1
15.6402515,6.222,18.11,5346.0,0.826,-1
0.691666384,1.9603,0.58,5687.0,0.943,-1
5.62154315,2.4143,1.37,5637.0,0.96,1
1.074106954,1.9797,0.52,4699.0,0.676,-1
5.117401517,4.3056,28.41,6161.0,1.053,-1
4.20233673,3.6973,23.53,6185.0,1.094,-1
8.50698069,2.938,1.9,5822.0,0.986,1
15.60865244,6.26,6.17,8014.0,2.43,-1
0.669310092,1.6274,1.13,5475.0,1.003,1
4.494498254,1.9742,62.11,5117.0,3.403,-1
44.9306706,6.539,2.49,6121.0,1.164,1
14.13175309,4.0136,3.02,5616.0,0.822,1
1.061934816,3.2551,25.72,5730.0,0.87,-1
11.41926141,3.9908,1.48,3823.0,0.492,1
5.93821065,2.5128,61.63,6123.0,0.85,-1
268.9410974,5.4434,13.57,5798.0,1.306,0
0.655001616,1.8136,31.77,6426.0,2.089,-1
33.1996355,5.022,2.85,5102.0,0.88,1
8.65306587,4.486,19.78,4641.0,0.694,-1
6.80082032,1.9883,1.88,4805.0,0.688,0
19.30581662,4.2902,4.0,5661.0,1.522,1
3.221785738,3.3411,25.03,6250.0,1.041,-1
0.6243875,1.92102,29.45,5211.0,0.618,-1
18.610092584,4.98308,55.23,6077.0,0.891,-1
13.22175358,2.7884,2.38,5211.0,0.799,1
1.137525054,2.68228,42.74,5912.0,0.937,-1
23.799939273,5.02319,51.74,5934.0,0.957,-1
7.16893064,4.6766,1.61,6221.0,1.458,1
54.325574,9.86,0.76,6343.0,1.137,0
1.22775877,2.7545,48.79,6207.0,1.044,-1
40.24649897,6.0203,97.54,6594.0,1.691,-1
2.27999662,5.7777,20.74,6594.0,1.691,-1
2.48658617,2.7189,24.39,5892.0,1.198,0
5.729317577,1.1816,2.41,5320.0,0.786,1
11.776132317,2.8971,2.08,3980.0,0.54,1
11.60908533,2.2603,1.71,5320.0,0.786,1
162.0479502,9.8974,11.52,6309.0,1.567,0
0.530967162,3.3659,23.72,6449.0,1.193,-1
40.05881661,5.595,3.43,5668.0,0.868,1
6.09747233,3.431,2.22,5661.0,1.522,1
56.637918,6.172,3.68,5661.0,1.522,1
2.243016513,2.721,1.37,5462.0,0.732,-1
8.6531216,4.39,22.58,5421.0,0.852,-1
8.99088621,4.2447,2.78,5881.0,1.171,1
34.064566412,9.6114,15.57,6161.0,0.892,-1
4.350087749,2.6428,24.77,6060.0,0.953,-1
1.744101106,1.5497,7.21,4368.0,0.703,-1
7.981187121,1.8071,18.75,6217.0,0.989,-1
4.118775582,3.76,4.48,5944.0,0.802,-1
1.694740233,1.6864,2.12,3764.0,0.527,0
0.971933156,1.9265,50.75,5592.0,0.931,-1
121.5991278,15.1596,379.63,6036.0,0.847,-1
15.068060768,3.3011,16.43,5982.0,0.96,-1
7.886632468,5.2147,8.99,5847.0,1.135,1
8.027681123,3.0942,8.43,5569.0,0.887,1
704.962626,18.003,4.53,5305.0,0.818,1
50.28635977,6.3212,3.88,5900.0,1.167,1
22.79020351,5.0394,2.57,5478.0,1.053,0
13.26079792,3.912,1.47,5478.0,1.053,0
1.061932545,2.1429,2.29,6134.0,1.851,-1
127.8334997,10.914,9.46,6505.0,2.17,1
10.21864532,3.802,2.33,6100.0,1.083,1
15.573637,5.326,2.94,6100.0,1.083,1
40.1015561,5.246,2.92,6100.0,1.083,1
4.45814897,2.867,1.61,6100.0,1.083,0
5.663621501,1.2968,2.47,4917.0,0.723,-1
6.230335,1.6493,3.7,5477.0,0.865,0
12.49340725,2.2614,2.2,5207.0,0.795,1
6.62643441,3.1752,2.54,5616.0,0.903,1
3.70122061,2.523,1.62,5616.0,0.903,1
6.247030799,1.4848,1.89,3821.0,0.487,0
13.73474071,2.769,2.71,5196.0,0.772,1
700.00298217,7.6525,6.43,6487.0,1.118,0
272.0868353,2.7145,5.95,5587.0,0.791,0
14.55387488,6.973,3.45,6143.0,1.507,1
0.895277575,2.711,9.27,8040.0,3.325,-1
81.0637895,3.001,3.01,6198.0,1.324,1
24.8056775,6.148,2.16,5600.0,0.872,1
13.02493307,4.5706,2.88,5657.0,1.046,1
44.3471936,6.43,2.45,5600.0,0.872,1
9.2207691,4.907,1.02,5600.0,0.872,1
13.6396648,5.425,1.1,5600.0,0.872,1
1.922799706,1.8604,1.28,5194.0,0.815,1
3.02168007,2.8264,1.31,6201.0,0.989,1
3.222975318,2.9247,1.47,5823.0,0.96,1
42.0370662,6.282,1.66,5823.0,0.96,0
21.0112068,4.507,1.4,5823.0,0.96,0
4.16811839,2.8084,2.28,5689.0,1.313,1
5.82348911,2.2441,3.0,5774.0,0.864,0
8.75059775,2.8288,2.27,4942.0,0.779,0
9.41475056,4.736,19.33,6406.0,1.033,-1
0.56669006,2.1674,1.52,6899.0,1.386,-1
7.13969705,3.981,2.24,6014.0,0.993,1
18.75470238,3.0331,1.67,3976.0,0.54,1
0.648868342,2.82428,72.32,6531.0,1.524,-1
3.00363219,3.732,1.43,6309.0,1.32,-1
11.30123036,4.022,1.85,5730.0,1.122,1
0.796722833,2.4551,1.44,5959.0,1.334,-1
4.24153629,2.971,1.44,5776.0,1.047,1
17.32419108,8.045,3.14,5968.0,1.857,1
14.37457572,4.7892,1.94,5768.0,1.067,1
9.65188331,4.296,1.08,5768.0,1.067,1
6.0990118,3.6112,3.16,5743.0,1.971,-1
49.4781446,2.493,1.88,5776.0,0.849,0
30.8639476,8.864,3.01,5977.0,1.571,1
2.403640701,1.4012,1.24,5881.0,1.171,1
2.90060781,2.563,1.58,6547.0,1.371,-1
4.51436096,3.0083,1.84,5940.0,1.215,1
3.77359871,2.7282,1.29,6224.0,0.969,1
8.18182189,2.4566,1.77,6224.0,0.969,1
13.32389352,3.2208,1.26,3751.0,0.45,1
4.919584997,4.1988,2.86,6236.0,1.378,1
11.41911886,5.135,3.32,6311.0,1.172,1
11.36113254,4.1886,2.6,6244.0,1.009,1
1.3866358,4.77,0.72,5693.0,0.856,-1
14.53410833,3.3094,1.36,3957.0,0.553,0
33.0063185,7.118,3.13,5968.0,1.857,1
11.13127159,4.2372,2.06,5800.0,1.435,1
3.47143963,3.663,1.19,6341.0,1.111,-1
29.6193891,4.9595,1.74,5618.0,0.996,1
8.925079516,2.6766,2.36,4728.0,0.693,1
8.0922105,5.7696,1.44,5774.0,1.395,1
3.117087797,3.06941,88.51,6338.0,2.046,-1
22.687155,5.4921,3.2,5657.0,1.046,1
0.937406378,1.9515,7.09,5480.0,0.843,-1
0.668483615,2.0909,29.53,5546.0,0.81,-1
1.544927524,1.0134,1.39,6309.0,1.132,-1
4.48758768,2.874,1.37,6060.0,1.257,1
0.323021692,2.3442,46.4,5458.0,0.972,-1
4.70818628,3.278,42.99,5868.0,0.894,-1
14.405857436,5.48509,23.42,5945.0,1.346,-1
7.702374154,3.8459,225.25,5598.0,0.83,-1
16.56062577,2.611,2.94,5818.0,0.855,1
15.74958583,4.6672,2.77,6191.0,1.025,1
37.8145252,9.109,3.04,5988.0,1.314,1
12.64504291,9.117,1.55,5607.0,0.886,1
21.5262958,8.392,1.36,5607.0,0.886,1
33.8845825,6.538,1.74,5607.0,0.886,1
6.40087137,2.5561,1.91,5426.0,1.421,1
30.1599411,7.874,4.54,5010.0,3.051,1
51.0771048,11.233,3.66,5010.0,3.051,1
4.2856756,4.059,2.13,5055.0,3.733,-1
7.388833611,5.62857,10.66,5845.0,0.838,-1
2.698021895,23.192,52.51,6568.0,1.211,-1
117.93110803,5.8796,10.36,6392.0,1.072,1
4.887806806,2.4078,5.71,5284.0,0.812,-1
11.973605044,4.3117,38.2,6146.0,0.943,-1
1.231364189,5.8574,5.39,5897.0,0.891,-1
2.102416517,1.7684,29.29,5999.0,0.959,-1
11.703109303,2.0467,37.3,6014.0,0.958,-1
13.73808249,3.354,3.84,6375.0,1.178,0
16.66216657,3.8762,843.45,6440.0,1.169,-1
0.752159702,2.3621,43.73,5916.0,1.175,-1
4.81886153,6.223,2.96,5030.0,0.651,-1
125.86540191,9.0191,12.37,5933.0,1.115,1
34.5439452,3.482,2.67,5933.0,1.115,1
10.74241765,6.0633,3.06,5761.0,1.518,1
4.02378908,3.237,2.24,7516.0,3.685,-1
0.312941621,2.0646,58.02,6286.0,1.188,-1
2.495780169,4.2721,15.75,6039.0,0.992,1
8.428090255,1.881,517.43,5761.0,0.805,-1
8.344104633,1.8014,836.31,5447.0,0.838,-1
1.714274727,2.06728,25.0,3874.0,0.535,-1
137.75960504,9.1713,49.52,5323.0,1.452,-1
2.155278342,2.1064,16.89,5665.0,0.82,-1
3.661326482,2.5714,12.07,5319.0,0.798,-1
4.75400072,2.5394,2.0,4728.0,0.693,1
9.08937826,6.255,5.35,6739.0,1.275,-1
3.234699282,3.59385,13.06,5640.0,1.291,1
31.99552485,4.2817,4.12,5657.0,1.046,1
1.577800747,2.1626,31.24,6089.0,0.802,-1
2.380862632,4.20416,21.65,5821.0,1.129,0
1.752567456,5.4993,26.56,5739.0,0.996,-1
51.92920654,5.2637,8.49,5671.0,1.442,1
3.014330766,2.4747,2.87,5209.0,0.953,0
5.644914154,2.2599,2.66,4769.0,0.714,0
3.105507835,1.7458,2.68,4989.0,0.791,1
1.336109338,1.7419,35.19,6119.0,0.967,-1
13.35151248,3.6045,4.44,4843.0,0.754,0
1693.6636225,22.604,10.23,5923.0,1.021,0
5.841636615,1.8734,1.38,3526.0,0.383,1
19.85029495,2.8407,1.52,3526.0,0.383,1
22.34293693,7.0813,2.92,4260.0,0.58,-1
119.40817159,9.3537,16.26,5316.0,0.872,-1
1.171536413,1.5878,7.12,7021.0,1.485,-1
0.973547911,2.2858,11.52,6084.0,0.863,-1
3.053563251,3.2551,21.79,5764.0,0.863,-1
1.031096352,2.781,2.36,6371.0,1.072,-1
11.00817635,2.013,2.15,4141.0,0.582,1
52.5008645,14.9066,12.41,4976.0,4.157,1
0.63133171,1.1487,1.2,4441.0,0.53,1
12.69905011,2.9899,2.62,5291.0,0.882,1
8.74292005,2.6277,1.92,4769.0,0.714,0
3.64830183,1.9985,1.33,4769.0,0.714,0
2.345863002,1.6795,1.23,4769.0,0.714,0
37.1011418,5.5556,3.19,5986.0,0.85,0
104.8205868,4.4794,6.45,5986.0,0.85,0
10.8644095,1.853,1.14,3526.0,0.383,1
124.4197175,3.7197,10.3,5066.0,1.659,1
1.219568047,1.5681,1.51,4838.0,0.701,1
2.05388477,2.1635,2.74,5632.0,1.176,1
38.86848956,6.0573,2.81,5618.0,0.897,1
35.7353616,8.491,5.47,6366.0,1.697,1
12.30971679,6.74,3.82,6366.0,1.697,1
54.4205407,8.559,3.2,6781.0,1.067,1
14.32407216,4.6577,38.86,6022.0,1.039,-1
27.07237655,6.9592,2.18,5936.0,0.965,1
37.5142128,5.303,2.68,5291.0,0.882,1
55.6391882,7.316,3.13,5949.0,0.962,1
46.6856205,6.3794,2.52,5657.0,1.046,1
34.2966363,19.718,3.29,5490.0,1.167,0
4.59726613,2.909,1.69,5999.0,0.959,1
9.97716876,5.908,2.53,5557.0,1.616,0
30.882538697,5.3737,15.4,6014.0,0.993,-1
72.4914068,3.612,15.33,5754.0,2.758,-1
4.93913074,1.362,24.03,5956.0,1.17,-1
2.240486703,1.3988,1.22,4198.0,0.574,1
105.0145774,7.426,2.29,5868.0,1.042,0
4.88084456,2.5574,1.55,4929.0,0.861,1
10.56137217,3.2645,2.43,5610.0,1.171,1
67.6690554,9.556,3.39,6127.0,1.08,1
3.949627144,1.5485,2.32,5155.0,0.836,1
16.00460392,3.9475,2.24,5180.0,0.769,0
3.55650737,8.545,3.05,4951.0,1.843,-1
3.148661555,2.1978,2.15,5258.0,0.873,1
0.70544824,2.9423,20.03,5717.0,0.826,-1
3.295701024,1.8268,2.81,4723.0,0.691,1
9.65349016,2.9029,2.41,4723.0,0.691,1
5.315954488,1.1165,2.33,4723.0,0.691,1
10.04556377,3.2027,2.19,5632.0,0.853,1
1.499144441,1.4259,1.09,4723.0,0.691,1
5.082748362,1.7732,1.4,5430.0,0.858,1
5.00673576,1.9398,2.0,6116.0,1.383,-1
9.17617167,4.2642,1.66,5903.0,1.156,1
19.7383992,4.894,1.61,5903.0,1.156,1
41.6980186,5.7047,2.03,5997.0,0.971,1
59.6585348,5.514,3.59,5243.0,0.831,0
52.6298542,6.118,3.68,5339.0,1.433,1
10.290994129,4.28889,13.43,5803.0,1.373,1
14.8783945,7.491,1.63,5822.0,0.837,1
59.6222627,6.888,3.63,6108.0,0.997,1
4.9883873,9.059,3.28,6418.0,1.171,-1
8.19596647,2.824,2.04,4723.0,0.747,0
15.59466045,5.0478,2.74,5900.0,0.929,1
56.35407916,3.4449,2.59,4802.0,0.701,1
36.12895451,2.2348,53.72,5921.0,0.912,-1
32.50456309,2.4657,10.68,6132.0,0.947,-1
1.332560589,4.2427,1.4,4489.0,0.609,-1
31.56904354,2.6364,11.18,5654.0,0.998,-1
9.08590495,2.0718,6.28,5931.0,0.866,-1
0.784512952,2.4623,25.48,5997.0,0.904,-1
0.883778461,1.6339,1.09,5975.0,0.949,-1
2.465024332,1.262,0.69,6139.0,1.194,1
15.86624787,4.25,1.31,6099.0,1.308,1
4.288515468,2.2959,76.51,6378.0,2.002,-1
3.797018259,2.2608,10.07,5167.0,0.848,1
1.340596782,1.6484,1.16,5992.0,1.125,1
17.42393582,4.929,3.29,6018.0,0.969,1
9.8786461,1.8915,1.6,3609.0,0.422,1
44.96407458,4.981,2.0,4827.0,0.729,1
49.7700907,10.065,5.12,5774.0,0.818,1
12.7319385,4.4157,70.11,7238.0,1.568,0
0.520222869,1.2216,1.52,5776.0,0.889,-1
5.83376197,3.9988,2.98,6213.0,1.195,1
2.42150341,2.965,1.62,6213.0,1.195,0
14.16400071,4.3031,2.35,5440.0,0.885,1
6.20920207,2.637,0.89,5440.0,0.885,0
5.48711441,2.93,3.24,5103.0,0.787,1
8.29084167,3.613,3.21,5103.0,0.787,1
3.20539622,2.143,1.7,5103.0,0.787,0
16.73869035,2.398,2.56,5103.0,0.787,1
165.739861,24.9393,57.54,5019.0,6.836,0
5.093938816,3.93144,17.19,6197.0,1.035,-1
13.93291548,2.6239,1.66,6026.0,1.207,1
2.36436762,3.372,0.82,6250.0,1.543,1
20.6654374,3.172,0.66,4830.0,0.676,0
20.31047472,5.3357,2.41,6065.0,1.877,1
69.8347983,8.262,3.51,7732.0,2.022,0
2.53475568,4.5716,2.02,5662.0,0.806,1
2.59488443,1.684,2.36,4748.0,0.797,0
43.3167427,4.995,2.42,5654.0,0.774,1
37.590298548,4.3855,14.39,6147.0,1.003,-1
3.351556891,2.4005,1.64,5185.0,0.911,-1
2.617028373,2.046,1.57,4831.0,0.724,1
1.876406096,1.531,1.57,5198.0,0.759,-1
6.71425632,3.339,5.76,6093.0,2.623,-1
150.2412582,10.849,4.6,5604.0,0.943,1
53.44944498,5.3091,5.82,5919.0,1.0,1
0.466743525,1.3956,20.43,5791.0,0.856,-1
1.727177258,2.081,1.42,5394.0,0.72,-1
7.24022418,2.9153,2.14,4955.0,0.721,1
4.64622383,2.5137,1.82,4955.0,0.721,1
10.29674097,2.7292,5.75,6068.0,1.797,1
5.93919041,2.285,3.7,6068.0,1.797,0
